,TotTkl,DribPast,AttTkl,Intercpt,Fouled,Fouls,COF,Clr,BlkSh,BlkCr,BlkPs,TotSav,OOBSav,SYBSav,PASav
492,0.2,-,0.2,1.4,-,0.8,-,1,0.4,0.2,0.2,-,-,-,-
493,1,0.5,1.5,-,1.3,-,-,0.8,-,-,0.3,-,-,-,-
494,0.3,0.3,0.5,-,1.8,1.4,0.4,0.1,0.1,-,0.1,-,-,-,-
495,2.2,0.6,2.8,0.6,0.3,1,-,1.4,0.4,0.2,0.1,-,-,-,-
496,0.6,0.3,0.9,0.1,0.4,0.3,-,0.2,-,0.2,0.1,-,-,-,-
497,0.3,0.2,0.5,0.1,0.5,0.6,0.1,0.2,-,-,0.4,-,-,-,-
498,1.7,0.5,2.2,0.9,0.1,0.4,-,1.4,0.5,-,0.7,-,-,-,-
499,-,-,-,-,-,0.5,-,-,-,-,-,-,-,-,-
500,0.6,1,1.6,0.4,1.2,0.6,-,0.8,0.2,-,0.6,-,-,-,-
501,0.5,0.2,0.7,-,0.7,0.3,-,0.3,-,0.2,-,-,-,-,-
502,0.9,-,0.9,0.1,0.2,0.2,-,0.2,-,0.1,0.1,-,-,-,-
503,0.6,0.4,1,0.3,0.4,0.6,-,0.3,0.1,-,0.4,-,-,-,-
504,-,-,-,0.5,0.5,-,-,0.5,-,-,-,-,-,-,-
505,0.3,0.2,0.5,-,0.4,0.5,-,0.1,-,-,0.1,-,-,-,-
506,0.3,0.5,0.7,0.5,0.2,0.4,-,0.2,0.3,0.2,0.2,-,-,-,-
507,0.4,0.2,0.6,0.1,0.8,0.8,-,0.1,0.1,-,0.2,-,-,-,-
508,0.2,0.1,0.3,-,0.1,0.8,0.1,0.1,-,-,-,-,-,-,-
509,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
510,1,-,1,-,-,1,-,-,-,-,-,-,-,-,-
511,0.3,0.5,0.7,-,-,0.3,-,0.2,-,0.1,0.1,-,-,-,-
512,0.3,0.2,0.5,0.1,0.1,0.4,0.1,0.4,-,-,-,-,-,-,-
513,0.5,0.5,1,-,0.5,0.5,-,-,-,-,0.5,-,-,-,-
514,-,-,-,-,0.5,1,-,-,-,-,0.5,-,-,-,-
515,0.4,0.2,0.7,0.5,0.2,0.6,0.1,0.9,0.1,0.3,0.3,-,-,-,-
516,0.4,0.2,0.6,0.1,0.5,0.7,0.2,0.2,-,-,0.2,-,-,-,-
517,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
518,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-
519,-,1,1,-,-,1,-,-,-,-,-,-,-,-,-
520,0.2,-,0.2,-,0.6,0.2,-,-,-,-,-,-,-,-,-
521,0.8,0.3,1.2,-,0.3,0.3,-,0.2,-,-,0.2,-,-,-,-
522,0.5,-,0.5,-,0.5,-,-,0.5,-,-,-,-,-,-,-
523,0.6,0.4,1,0.3,0.5,1,-,1,0.3,0.1,0.6,-,-,-,-
524,0.3,-,0.3,0.7,-,-,-,1,0.3,-,-,-,-,-,-
525,0.1,0.3,0.4,-,0.6,0.9,0.1,0.3,-,0.1,0.6,-,-,-,-
526,0.3,0.2,0.5,0.2,0.1,0.2,-,0.1,0.2,-,0.4,-,-,-,-
527,0.9,0.1,1,0.3,0.1,0.3,-,0.6,-,0.3,0.4,-,-,-,-
528,0.3,1.3,1.7,-,0.3,-,-,0.7,-,-,-,-,-,-,-
529,1.3,1,2.3,0.3,1,1,-,2,-,-,0.7,-,-,-,-
530,0.6,0.7,1.2,0.3,0.7,0.6,-,2.1,0.1,0.2,0.7,-,-,-,-
531,0.4,0.3,0.7,-,0.1,0.6,-,0.1,-,-,0.4,-,-,-,-
532,1.3,-,1.3,-,1,0.3,-,0.5,-,-,0.3,-,-,-,-
533,0.7,0.2,0.8,0.2,0.5,0.7,-,0.5,0.2,-,0.2,-,-,-,-
534,0.4,0.3,0.6,0.5,0.4,0.4,-,0.6,0.1,0.1,0.1,-,-,-,-
535,0.6,0.4,1,-,0.1,0.7,0.2,0.3,0.1,-,-,-,-,-,-
536,0.3,-,0.3,-,1,-,-,-,-,-,-,-,-,-,-
537,0.4,-,0.4,0.2,-,0.4,-,1.2,-,0.2,0.2,-,-,-,-
538,0.3,-,0.3,0.3,0.3,-,-,0.3,-,-,-,-,-,-,-
539,0.7,-,0.7,-,-,-,-,4.3,1.3,-,0.3,-,-,-,-
540,0.2,0.2,0.4,-,0.1,0.1,-,0.1,-,0.1,0.2,-,-,-,-
541,0.8,0.2,1,0.3,0.2,0.5,0.2,1,0.2,0.2,0.8,-,-,-,-
542,0.3,0.4,0.7,0.1,0.6,0.4,0.4,1.4,-,-,0.3,-,-,-,-
543,0.2,0.2,0.3,0.1,0.5,0.4,0.1,0.2,0.1,-,0.3,-,-,-,-
544,-,0.2,0.2,-,0.3,0.4,0.1,0.1,-,-,-,-,-,-,-
545,0.3,0.1,0.4,0.2,0.9,0.2,-,0.4,-,-,0.1,-,-,-,-
546,0.3,0.4,0.7,0.3,0.8,0.3,0.4,-,-,-,0.4,-,-,-,-
547,0.2,0.2,0.4,0.4,-,0.4,-,0.6,0.2,-,-,-,-,-,-
548,0.3,0.3,0.6,0.2,0.3,0.4,-,0.5,-,-,0.2,-,-,-,-
549,0.2,-,0.3,-,0.2,0.3,0.2,0.3,-,-,-,-,-,-,-
550,0.6,0.2,0.8,0.3,0.1,0.4,-,0.1,-,-,0.3,-,-,-,-
551,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-
552,0.3,0.1,0.4,-,0.3,0.3,0.1,-,-,-,0.3,-,-,-,-
553,-,-,-,0.3,-,0.3,-,0.7,-,0.3,0.3,-,-,-,-
554,0.4,0.4,0.8,0.3,0.9,0.8,-,0.5,-,-,0.1,-,-,-,-
555,0.1,0.2,0.3,-,0.6,0.2,0.1,0.2,0.1,-,0.3,-,-,-,-
556,-,0.5,0.5,0.5,-,-,-,-,-,-,0.5,-,-,-,-
557,0.3,-,0.3,0.1,0.3,0.2,0.1,0.1,0.1,-,0.1,-,-,-,-
558,0.5,0.1,0.6,0.5,0.5,0.3,-,0.5,0.3,-,0.4,-,-,-,-
559,0.4,0.4,0.8,-,0.8,0.1,-,0.1,-,-,-,-,-,-,-
560,0.5,0.2,0.7,0.1,0.2,0.7,0.3,0.2,0.1,0.1,0.3,-,-,-,-
561,0.1,0.1,0.3,0.1,0.3,0.3,-,0.1,0.1,-,-,-,-,-,-
562,-,-,-,0.5,-,-,-,-,-,-,-,-,-,-,-
563,1.7,-,1.7,1.3,0.7,1.7,-,2,0.3,-,0.7,-,-,-,-
564,0.5,0.3,0.8,0.3,0.3,0.3,-,0.3,-,-,-,-,-,-,-
565,-,-,-,-,-,1,-,-,-,-,2,-,-,-,-
566,0.4,0.1,0.6,-,0.2,0.3,-,-,0.2,0.1,0.1,-,-,-,-
567,-,-,-,-,0.2,-,0.2,-,-,-,-,-,-,-,-
568,-,0.1,0.1,-,0.6,0.4,0.1,1,0.1,-,0.3,-,-,-,-
569,0.7,-,0.7,1,0.7,0.7,-,1.3,-,-,0.3,-,-,-,-
570,0.5,0.3,0.8,-,0.3,0.5,-,0.5,-,0.3,0.3,-,-,-,-
571,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-
572,0.3,0.2,0.5,-,0.3,0.3,-,-,-,-,-,-,-,-,-
573,-,0.1,0.1,0.1,1.1,0.6,0.1,0.7,-,-,0.1,-,-,-,-
574,0.5,-,0.5,-,-,0.5,-,-,-,-,-,-,-,-,-
575,0.5,-,0.5,-,-,-,-,1,-,-,-,-,-,-,-
576,1,0.5,1.5,-,-,1,-,-,-,-,1,-,-,-,-
577,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-
578,1.2,-,1.2,0.2,0.2,0.4,-,0.4,-,-,0.6,-,-,-,-
579,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
580,1.1,0.4,1.5,0.1,0.1,0.6,-,1,-,0.1,0.3,-,-,-,-
581,-,1,1,-,-,1,-,-,1,-,-,-,-,-,-
582,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
583,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-
584,0.4,0.2,0.6,-,0.2,0.2,0.1,0.3,-,0.1,0.1,-,-,-,-
585,0.3,0.3,0.5,-,0.8,1.4,0.4,0.5,-,-,0.6,-,-,-,-
586,-,0.5,0.5,-,1,0.5,-,-,-,-,1,-,-,-,-
587,0.4,-,0.4,-,-,0.3,-,0.5,0.1,-,-,-,-,-,-
588,-,-,-,-,0.3,0.3,-,0.2,-,-,-,-,-,-,-
589,-,0.3,0.3,-,0.3,0.8,-,0.3,-,-,-,-,-,-,-
590,-,0.1,0.1,-,0.1,-,-,0.5,-,-,-,2,-,1.3,0.8
591,0.6,0.4,1,-,0.4,0.4,-,0.4,-,-,0.4,-,-,-,-
592,0.7,-,0.7,0.7,-,0.3,0.3,0.3,0.3,-,-,-,-,-,-
593,0.5,0.3,0.8,0.2,0.2,0.3,-,-,-,0.2,-,-,-,-,-
594,0.1,0.1,0.2,0.1,0.4,0.5,0.3,0.1,-,0.1,-,-,-,-,-
595,-,-,-,-,0.5,0.5,-,-,-,-,-,-,-,-,-
596,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
597,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-
598,-,-,-,-,0.2,0.8,-,-,-,-,-,-,-,-,-
599,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
601,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-
602,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-
603,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-
604,0.2,-,0.2,-,0.1,0.2,0.1,-,-,-,-,-,-,-,-
605,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
606,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
607,1.3,1,2.3,1,0.5,0.8,-,0.3,0.7,0.2,-,-,-,-,-
608,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
609,0.3,0.1,0.4,0.5,0.1,0.9,-,1.6,0.1,-,-,-,-,-,-
610,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
611,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
612,-,-,-,-,0.3,0.3,-,-,-,-,-,-,-,-,-
613,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
614,-,1,1,-,-,2,-,-,-,-,-,-,-,-,-
615,-,-,-,-,-,-,0.5,-,-,-,-,-,-,-,-
616,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
617,-,-,-,-,0.2,0.6,0.4,0.2,-,-,0.4,-,-,-,-
618,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-
619,-,0.5,0.5,-,0.5,-,-,-,-,-,-,-,-,-,-
620,-,0.3,0.3,-,0.3,0.3,-,-,-,-,-,-,-,-,-
621,1,-,1,1,1,0.5,-,0.5,0.5,-,1,-,-,-,-
622,-,-,-,-,-,-,-,-,-,-,-,3,-,1,2
623,1.3,0.5,1.8,0.3,0.6,1.3,-,0.5,-,-,0.4,-,-,-,-
624,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
