,TotTkl,DribPast,AttTkl,Intercpt,Fouled,Fouls,COF,Clr,BlkSh,BlkCr,BlkPs,TotSav,OOBSav,SYBSav,PASav
271,0.7,0.5,1.2,0.7,0.9,0.6,0.1,1,-,-,0.5,-,-,-,-
272,-,-,-,-,0.1,-,-,0.8,-,-,-,2.6,0.1,1.9,0.5
273,1,0.6,1.6,0.5,0.8,0.7,-,2.1,0.1,0.3,0.6,-,-,-,-
274,1.1,0.5,1.6,0.7,0.3,1,0.2,0.5,0.1,0.1,0.6,-,-,-,-
275,1.1,0.7,1.8,0.6,0.8,0.4,-,1.4,0.2,0.1,0.7,-,-,-,-
276,1,0.5,1.5,0.5,0.7,0.6,0.1,0.8,0.1,0.1,0.7,-,-,-,-
277,-,0.1,0.1,0.2,0.5,0.1,0.2,0.1,-,0.3,0.1,-,-,-,-
278,1.3,0.3,1.5,0.3,0.6,0.9,-,0.6,0.1,-,0.7,-,-,-,-
279,0.9,0.4,1.4,0.7,0.3,0.3,0.1,1.5,0.1,0.4,0.3,-,-,-,-
280,0.4,0.3,0.7,1,0.6,1.4,0.1,0.7,-,0.1,0.6,-,-,-,-
281,0.8,0.7,1.5,0.6,0.2,0.5,-,0.9,0.4,0.2,0.5,-,-,-,-
282,0.8,0.2,1,0.4,0.8,0.6,0.2,0.9,0.2,0.2,0.7,-,-,-,-
283,-,-,-,-,0.2,-,-,0.8,-,-,-,2.7,0.4,1.5,0.9
284,0.9,0.7,1.6,0.3,0.3,0.4,-,0.3,0.1,-,0.9,-,-,-,-
285,1.4,0.5,1.9,0.6,0.1,0.3,-,3.5,0.1,-,0.4,-,-,-,-
286,0.9,0.1,1,0.7,0.3,0.7,-,2.9,0.3,0.1,0.6,-,-,-,-
287,1.2,0.5,1.7,0.5,0.4,0.8,-,1.4,0.2,0.2,0.4,-,-,-,-
288,0.8,0.2,1,0.8,0.2,1,-,2.8,0.5,0.1,0.3,-,-,-,-
289,0.3,0.2,0.5,0.1,0.6,0.1,0.1,0.1,-,-,0.2,-,-,-,-
290,-,-,-,-,-,-,-,1,-,-,-,1.8,0.2,0.8,0.8
291,1.8,0.3,2.1,1.2,0.3,0.6,-,2.4,0.7,0.3,0.7,-,-,-,-
292,-,0.3,0.3,-,0.7,0.8,-,0.3,-,-,0.3,-,-,-,-
293,0.3,0.4,0.8,0.1,0.2,0.2,0.3,0.2,0.1,-,0.3,-,-,-,-
294,1.2,0.3,1.5,0.6,0.2,0.5,-,1.1,0.2,0.2,0.3,-,-,-,-
295,1,0.8,1.8,0.8,0.7,0.9,-,2.5,0.3,0.3,0.7,-,-,-,-
296,0.2,0.2,0.3,0.1,0.4,0.8,0.4,0.8,0.1,-,0.1,-,-,-,-
297,1.1,0.8,2,0.7,1.7,0.5,-,0.8,0.4,0.1,1.2,-,-,-,-
298,0.9,0.2,1.1,0.4,0.3,0.8,-,3.6,0.8,-,0.3,-,-,-,-
299,0.6,0.2,0.8,0.2,0.8,1.2,0.4,0.9,0.1,0.1,0.4,-,-,-,-
300,1.1,0.6,1.7,0.2,1.3,0.9,0.4,0.1,-,-,0.8,-,-,-,-
301,1.8,0.8,2.6,0.6,0.7,1,0.1,1.6,0.4,0.4,1,-,-,-,-
302,1.2,0.4,1.6,0.4,0.4,0.3,-,1.2,0.3,-,0.5,-,-,-,-
303,1.2,0.6,1.8,0.5,0.4,0.6,-,1.3,0.1,0.3,0.6,-,-,-,-
304,1.5,0.5,2,-,-,1,-,0.5,-,-,0.5,-,-,-,-
305,0.8,0.3,1.1,0.5,0.4,0.9,-,1.2,-,0.2,0.4,-,-,-,-
306,0.2,0.1,0.3,0.1,0.7,0.3,0.5,-,-,-,0.2,-,-,-,-
307,1.7,0.5,2.2,0.6,0.2,0.5,-,1.8,0.1,0.3,1,-,-,-,-
308,0.6,0.5,1,0.4,0.2,0.2,-,1.2,-,0.2,0.4,-,-,-,-
309,0.4,-,0.4,0.1,-,0.5,0.3,0.3,-,-,0.8,-,-,-,-
310,0.6,0.4,1,-,0.5,0.3,-,0.4,-,0.1,0.5,-,-,-,-
