,Age,Height,Market_Value,Months_left,Sub_app,Mins,Goals,Assists,PS%,MotM,Rating,CrAss,CorAss,ThrbAss,FreAss,OthAss,BlkSh,BlkCr,BlkPs,YelC,RedC,TotClr,Fouled,Fouls,SYBGs,PAGs,OOBGs,TotInt,COF,UnTch,Dispo,SYBSh,Card,League_EPL,League_Laliga,League_Ligue1,League_SerieA,Foot_left,Foot_right,Position_Group_Tiền vệ,Position_Group_Tiền đạo,Continent_Grouped_Europe,Continent_Grouped_Other,Club_Group_Lower Tier,Club_Group_Mid-High Tier,Club_Group_Mid-Tier,Club_Group_Top Tier,Club_Group_Upper Tier
1843,34.0,181.0,1.0,1.0,9.0,1435.0,1.0,3.0,66.8,0.0,6.37,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.0,0.0,1.4,0.2,0.3,0.0,0.0,0.0,0.4,0.2,0.5,0.3,0.0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
1844,28.0,176.0,30.0,37.0,12.0,1227.0,2.0,4.0,85.9,0.0,6.73,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.1,0.4,0.6,0.1,0.0,0.0,0.3,0.2,1.4,0.9,0.1,2,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1
1845,34.0,192.0,5.0,1.0,0.0,2790.0,0.0,1.0,69.4,2.0,6.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
1846,28.0,176.0,7.5,1.0,2.0,533.0,0.0,1.0,83.3,0.0,6.62,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.4,0.3,0.0,2.0,0.5,0.8,0.0,0.0,0.0,0.1,0.0,1.1,0.4,0.0,2,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
1847,33.0,180.0,1.0,1.0,5.0,258.0,0.0,0.0,73.5,0.0,6.21,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.4,0.1,0.0,1.2,0.1,0.8,0.0,0.0,0.0,0.2,0.2,0.3,0.0,0.1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1848,25.0,178.0,32.0,37.0,19.0,1124.0,5.0,1.0,84.6,1.0,6.47,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.4,1.1,0.4,0.1,0.0,0.0,0.2,0.1,0.6,0.1,0.2,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1
1849,32.0,182.0,6.0,1.0,3.0,1883.0,4.0,2.0,86.5,1.0,6.76,0.1,0.0,0.0,0.0,0.0,0.2,0.3,0.7,0.1,0.0,0.7,0.5,0.6,0.0,0.1,0.0,0.4,0.2,1.0,0.6,0.0,3,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
1850,29.0,188.0,3.5,13.0,1.0,9.0,0.0,0.0,100.0,0.0,4.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0
1851,26.0,183.0,12.5,25.0,9.0,1999.0,4.0,4.0,81.6,2.0,6.53,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.4,0.0,0.0,0.3,0.5,0.3,0.1,0.0,0.0,0.3,0.1,1.4,1.0,0.0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0
1852,29.0,188.0,28.0,37.0,7.0,1786.0,6.0,2.0,77.1,1.0,6.89,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.8,0.2,0.0,0.7,0.6,2.0,0.1,0.0,0.0,0.2,0.2,1.0,0.4,0.2,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
1853,26.0,195.0,2.0,1.0,0.0,2520.0,0.0,0.0,55.8,2.0,6.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1854,22.0,181.0,12.0,49.0,6.0,363.0,0.0,1.0,86.3,0.0,6.51,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.2,0.0,0.0,0.7,0.6,0.1,0.0,0.0,0.0,0.5,0.0,0.3,0.2,0.1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
1855,21.0,193.0,7.5,25.0,1.0,2657.0,1.0,0.0,81.8,3.0,6.82,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.5,0.3,0.0,5.2,0.0,1.4,0.0,0.0,0.0,2.1,0.0,0.3,0.2,0.0,10,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
1856,26.0,166.0,22.0,25.0,0.0,2849.0,0.0,5.0,81.5,1.0,6.9,0.1,0.0,0.0,0.0,0.1,0.2,0.2,0.5,0.2,0.0,1.6,1.8,0.7,0.0,0.0,0.0,1.0,0.1,2.1,0.7,0.0,7,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1857,25.0,178.0,4.0,1.0,4.0,1687.0,0.0,0.0,76.7,0.0,6.37,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.2,0.0,1.6,0.5,0.8,0.0,0.0,0.0,0.5,0.1,1.1,0.4,0.0,6,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1858,29.0,188.0,0.9,13.0,7.0,131.0,0.0,0.0,54.3,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.4,0.0,0.0,0.5,0.5,0.3,0.0,0.0,0.0,0.5,0.0,0.9,0.1,0.0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
1859,26.0,177.0,38.0,49.0,13.0,485.0,0.0,0.0,90.8,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.1,0.0,0.3,0.4,0.8,0.0,0.0,0.0,0.1,0.0,0.4,0.4,0.0,2,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
1860,23.0,179.0,1.8,1.0,18.0,384.0,0.0,0.0,77.1,0.0,6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.1,0.7,0.8,0.0,0.0,0.0,0.1,0.1,0.6,0.1,0.0,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1861,25.0,190.0,45.0,13.0,5.0,1751.0,9.0,4.0,71.5,3.0,6.7,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.2,0.1,0.0,0.3,0.7,1.0,0.3,0.0,0.0,0.0,0.5,1.8,1.0,0.2,3,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0
1862,34.0,188.0,4.0,25.0,0.0,589.0,3.0,0.0,69.4,1.0,7.14,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,1.0,1.1,1.4,0.3,0.0,0.0,0.3,0.3,1.3,1.1,0.3,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
1863,22.0,181.0,5.0,1.0,1.0,857.0,1.0,2.0,83.3,1.0,6.91,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.0,0.3,0.0,0.5,1.8,1.3,0.1,0.0,0.0,0.5,0.0,1.1,0.9,0.0,3,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
1864,31.0,193.0,2.0,13.0,4.0,2261.0,1.0,0.0,87.2,0.0,6.38,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.3,0.3,0.0,2.9,1.0,1.3,0.0,0.0,0.0,0.9,0.1,0.3,0.2,0.2,11,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1865,29.0,190.0,4.0,13.0,16.0,789.0,4.0,3.0,77.8,0.0,6.42,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.2,0.4,0.1,0.0,0.0,0.0,0.1,1.7,0.7,0.3,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
1866,23.0,191.0,8.0,1.0,0.0,1350.0,0.0,0.0,63.9,2.0,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
1867,25.0,184.0,14.0,1.0,1.0,764.0,4.0,0.0,83.7,0.0,6.83,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.5,1.1,1.2,0.4,0.0,0.0,0.5,0.2,1.3,0.6,0.0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
1868,31.0,182.0,2.0,13.0,5.0,276.0,0.0,2.0,84.6,0.0,6.7,0.1,0.0,0.0,0.0,0.1,0.3,0.3,0.0,0.0,0.0,1.5,0.1,0.3,0.0,0.0,0.0,0.5,0.0,0.6,0.0,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1869,26.0,180.0,3.0,25.0,1.0,2570.0,2.0,6.0,75.2,1.0,6.65,0.1,0.0,0.0,0.0,0.1,0.3,0.3,0.5,0.0,0.0,2.7,0.6,0.7,0.0,0.0,0.0,0.9,0.0,1.2,0.1,0.0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1870,26.0,183.0,10.0,37.0,1.0,1382.0,0.0,0.0,90.0,1.0,6.88,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.6,0.3,0.0,3.0,1.9,2.0,0.0,0.0,0.0,0.8,0.0,1.1,0.6,0.0,5,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1871,24.0,191.0,8.0,37.0,8.0,1078.0,1.0,1.0,79.7,1.0,6.75,0.0,0.0,0.1,0.0,0.0,0.2,0.2,0.8,0.2,0.0,2.5,1.3,0.7,0.1,0.0,0.0,0.5,0.1,1.3,0.6,0.0,3,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
1872,31.0,181.0,2.0,1.0,0.0,2881.0,2.0,1.0,75.5,0.0,6.45,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,0.2,0.0,1.9,0.6,1.3,0.0,0.0,0.0,0.2,0.4,1.4,0.7,0.2,5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1873,25.0,183.0,6.0,25.0,2.0,2586.0,4.0,0.0,85.9,0.0,6.67,0.0,0.0,0.0,0.0,0.0,1.1,0.5,1.0,0.2,0.0,3.6,0.5,0.5,0.1,0.0,0.0,0.6,0.0,0.3,0.1,0.0,7,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
1874,21.0,185.0,1.8,1.0,1.0,8.0,0.0,0.0,87.5,0.0,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
1875,25.0,192.0,25.0,37.0,0.0,3060.0,0.0,1.0,92.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.4,0.1,0.0,3.9,0.7,0.9,0.0,0.0,0.0,0.9,0.0,0.5,0.1,0.0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1876,24.0,178.0,5.0,37.0,14.0,931.0,1.0,0.0,79.9,0.0,6.38,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.5,0.1,0.0,0.4,1.1,0.6,0.0,0.0,0.0,0.6,0.0,0.8,0.5,0.0,2,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1877,21.0,180.0,14.0,1.0,3.0,1696.0,3.0,3.0,80.1,2.0,6.53,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.1,0.0,0.3,2.1,0.9,0.1,0.0,0.0,0.3,0.1,2.5,1.4,0.0,2,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0
1878,27.0,184.0,2.0,1.0,0.0,1170.0,0.0,1.0,82.5,1.0,6.75,0.0,0.0,0.0,0.0,0.1,0.8,0.2,0.4,0.3,0.0,4.8,1.5,1.6,0.0,0.0,0.0,0.8,0.0,0.3,0.5,0.1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1879,28.0,187.0,3.8,13.0,0.0,3060.0,2.0,0.0,86.7,0.0,6.59,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.4,0.1,0.0,5.8,0.2,0.9,0.1,0.0,0.0,0.6,0.0,0.4,0.0,0.1,3,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
1880,27.0,175.0,60.0,25.0,3.0,1969.0,4.0,7.0,83.9,2.0,6.94,0.1,0.0,0.0,0.0,0.1,0.1,0.2,0.6,0.1,0.0,0.8,0.3,0.7,0.1,0.0,0.0,0.4,0.3,0.6,0.3,0.0,3,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
1881,26.0,190.0,25.0,37.0,2.0,2188.0,1.0,0.0,95.2,2.0,6.78,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.3,0.1,0.0,2.6,0.7,0.7,0.0,0.0,0.0,0.6,0.0,0.4,0.3,0.0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
1882,25.0,196.0,1.0,37.0,1.0,965.0,0.0,0.0,76.0,0.0,6.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1883,19.0,187.0,1.4,1.0,6.0,168.0,0.0,0.0,79.6,0.0,6.33,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.7,0.1,0.7,0.0,0.0,0.0,0.6,0.0,0.7,0.0,0.0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1884,27.0,185.0,20.0,25.0,3.0,1320.0,0.0,1.0,92.8,0.0,6.62,0.0,0.0,0.1,0.0,0.0,0.6,0.3,0.2,0.1,0.1,2.7,0.3,0.5,0.0,0.0,0.0,0.9,0.0,0.3,0.1,0.0,3,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1885,23.0,187.0,3.0,37.0,1.0,14.0,0.0,0.0,80.0,0.0,6.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
1886,23.0,187.0,6.0,1.0,0.0,1368.0,0.0,0.0,69.6,1.0,6.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
1887,22.0,186.0,4.5,37.0,6.0,534.0,0.0,0.0,89.7,0.0,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.0,0.8,0.8,0.9,0.0,0.0,0.0,0.5,0.1,0.1,0.4,0.0,3,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
1888,24.0,186.0,8.0,1.0,8.0,894.0,3.0,1.0,89.3,0.0,6.4,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.4,0.0,0.0,0.2,0.2,0.4,0.2,0.0,0.0,0.2,0.0,0.8,0.8,0.0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
1889,24.0,188.0,4.0,1.0,8.0,906.0,0.0,0.0,85.3,0.0,6.26,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.0,0.0,1.5,0.1,0.7,0.0,0.0,0.0,0.4,0.0,0.4,0.3,0.0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
1890,32.0,181.0,5.0,1.0,1.0,1971.0,8.0,3.0,78.5,4.0,7.01,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.3,1.1,0.4,0.2,0.0,0.0,0.3,0.1,2.4,1.5,0.1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0
1891,27.0,182.0,6.0,1.0,6.0,246.0,1.0,0.0,82.7,0.0,6.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.3,0.9,0.9,0.0,0.1,0.0,0.1,0.0,1.4,0.8,0.0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0
1892,37.0,192.0,3.0,13.0,0.0,1572.0,0.0,1.0,92.8,1.0,7.05,0.1,0.0,0.0,0.0,0.0,0.8,0.1,0.3,0.0,0.0,3.8,0.9,0.6,0.0,0.0,0.0,1.4,0.1,0.4,0.1,0.0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1893,31.0,177.0,1.1,1.0,5.0,1614.0,1.0,2.0,76.9,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.9,0.2,0.0,1.1,0.9,1.1,0.0,0.0,0.0,0.3,0.2,1.3,0.8,0.0,5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1894,22.0,170.0,36.0,1.0,12.0,1109.0,3.0,3.0,84.9,0.0,6.69,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.1,0.0,0.1,1.3,0.9,0.1,0.0,0.0,0.2,0.1,1.3,0.9,0.0,5,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
1895,22.0,190.0,1.0,1.0,5.0,224.0,0.0,0.0,71.6,0.0,6.24,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.3,0.0,1.1,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1896,29.0,184.0,27.0,1.0,3.0,2503.0,6.0,4.0,85.0,7.0,7.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.4,0.2,0.0,1.1,0.9,1.0,0.2,0.0,0.0,1.0,0.1,1.4,1.0,0.1,5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
1897,30.0,178.0,2.5,13.0,0.0,2168.0,0.0,1.0,79.8,1.0,6.72,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.6,0.1,0.1,3.2,0.9,1.1,0.0,0.0,0.0,1.6,0.0,0.9,0.3,0.0,7,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1898,25.0,188.0,1.6,13.0,10.0,266.0,1.0,2.0,60.8,0.0,6.42,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.3,0.1,0.0,0.7,1.0,1.3,0.1,0.0,0.0,0.0,0.0,1.6,0.4,0.1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
1899,28.0,168.0,6.0,25.0,4.0,2350.0,4.0,4.0,81.4,5.0,6.87,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.6,0.1,0.0,0.7,2.0,1.3,0.1,0.0,0.0,0.4,0.0,1.4,1.5,0.0,4,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
1900,25.0,187.0,4.0,61.0,2.0,2733.0,2.0,0.0,78.8,0.0,6.44,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.5,0.1,0.0,2.2,0.5,0.6,0.1,0.0,0.0,0.7,0.0,0.7,0.2,0.1,4,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
1901,25.0,191.0,2.0,25.0,3.0,1389.0,0.0,0.0,84.5,0.0,6.39,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.2,0.0,0.0,3.6,0.7,0.8,0.0,0.0,0.0,0.5,0.0,0.3,0.3,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1902,28.0,187.0,3.5,1.0,4.0,467.0,0.0,0.0,81.0,0.0,6.26,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.6,0.0,0.0,0.7,0.6,0.6,0.0,0.0,0.0,0.2,0.1,1.0,0.7,0.0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
1903,22.0,174.0,6.5,49.0,6.0,2187.0,2.0,3.0,78.0,1.0,6.46,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.5,0.1,0.0,0.1,2.1,1.5,0.0,0.0,0.0,0.2,0.3,2.4,2.0,0.1,3,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0
1904,29.0,186.0,3.5,13.0,1.0,2512.0,2.0,4.0,79.3,1.0,6.64,0.0,0.0,0.0,0.0,0.1,0.3,0.4,0.6,0.2,0.0,2.0,1.1,0.8,0.1,0.0,0.0,0.7,0.2,0.9,0.5,0.0,5,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0
1905,25.0,172.0,20.0,37.0,15.0,782.0,4.0,1.0,74.3,1.0,6.56,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.0,0.0,0.4,0.7,0.4,0.2,0.0,0.0,0.1,0.0,0.9,0.4,0.0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
1906,22.0,172.0,6.5,13.0,5.0,2263.0,2.0,0.0,78.5,2.0,6.54,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.8,0.1,0.0,1.5,1.4,0.7,0.0,0.0,0.0,0.6,0.1,1.6,1.0,0.0,3,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0
1907,31.0,171.0,1.5,13.0,16.0,1359.0,2.0,1.0,87.0,0.0,6.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.1,1.2,0.5,0.1,0.0,0.0,0.2,0.1,1.2,0.9,0.0,3,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
1908,24.0,183.0,4.0,1.0,17.0,934.0,2.0,4.0,74.2,1.0,6.38,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.3,0.4,0.6,0.0,0.0,0.0,0.2,0.2,1.2,0.6,0.1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0
1909,29.0,190.0,18.0,25.0,1.0,2786.0,1.0,0.0,87.1,0.0,6.68,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.2,0.2,0.0,2.5,0.9,1.3,0.0,0.0,0.0,1.0,0.2,0.3,0.2,0.1,7,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1910,26.0,195.0,24.0,25.0,1.0,5.0,0.0,0.0,100.0,0.0,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
1911,21.0,194.0,35.0,37.0,2.0,274.0,0.0,0.0,84.5,0.0,6.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.2,0.2,1.2,0.0,0.0,0.0,0.7,0.0,0.3,0.0,0.0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
1912,31.0,183.0,15.0,37.0,0.0,2970.0,3.0,2.0,85.0,1.0,6.9,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.2,0.0,2.0,1.4,1.4,0.0,0.0,0.0,0.9,0.2,0.7,0.4,0.1,5,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1913,22.0,186.0,13.0,37.0,20.0,951.0,3.0,1.0,74.6,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.1,0.0,0.1,0.8,0.8,0.1,0.0,0.0,0.1,0.0,1.1,0.6,0.1,2,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
1914,18.0,196.0,6.0,49.0,3.0,961.0,1.0,0.0,89.1,1.0,6.48,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.6,0.2,0.1,2.9,0.4,0.5,0.1,0.0,0.0,1.1,0.0,0.4,0.1,0.0,5,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
1915,29.0,180.0,8.0,13.0,26.0,365.0,1.0,1.0,72.3,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.1,0.7,0.4,0.0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1916,27.0,187.0,2.5,13.0,1.0,2529.0,0.0,3.0,72.6,2.0,6.59,0.1,0.0,0.0,0.0,0.0,0.2,0.4,0.7,0.2,0.0,2.6,1.0,1.5,0.0,0.0,0.0,0.5,0.1,1.4,1.0,0.0,6,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1917,27.0,179.0,1.8,1.0,17.0,850.0,1.0,1.0,72.9,0.0,6.31,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.6,0.1,0.0,0.3,0.8,0.6,0.0,0.0,0.0,0.3,0.0,0.3,0.4,0.1,3,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
1918,30.0,193.0,4.0,13.0,1.0,1981.0,1.0,1.0,87.3,0.0,6.83,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.5,0.1,0.0,4.9,0.3,1.0,0.0,0.0,0.0,1.5,0.0,0.7,0.1,0.0,5,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
1919,24.0,181.0,20.0,37.0,7.0,2037.0,4.0,2.0,85.6,1.0,6.68,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.5,0.2,0.0,0.4,1.3,0.7,0.1,0.0,0.0,0.2,0.1,1.2,0.9,0.0,5,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0
1920,21.0,191.0,5.0,37.0,14.0,1185.0,3.0,1.0,80.8,0.0,6.46,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.2,0.0,0.9,0.8,0.8,0.1,0.0,0.0,0.5,0.1,0.8,0.3,0.0,5,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0
1921,31.0,178.0,35.0,25.0,2.0,1786.0,5.0,4.0,90.3,1.0,7.14,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.3,0.1,0.0,0.8,0.5,0.8,0.1,0.1,0.0,0.7,0.0,0.7,0.3,0.0,3,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
1922,26.0,181.0,1.7,13.0,4.0,1067.0,0.0,0.0,83.1,0.0,6.51,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.2,0.0,0.9,1.4,1.4,0.0,0.0,0.0,0.2,0.0,1.2,1.1,0.0,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1923,24.0,184.0,8.0,1.0,2.0,2510.0,4.0,2.0,82.6,1.0,6.59,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.8,0.2,0.0,1.6,1.0,1.3,0.0,0.1,0.0,0.8,0.0,1.2,1.1,0.0,7,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0
1924,31.0,170.0,3.5,13.0,5.0,1801.0,1.0,3.0,80.9,2.0,6.58,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.6,0.2,0.0,1.4,0.8,0.8,0.0,0.0,0.0,0.9,0.0,0.9,0.3,0.0,7,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1925,36.0,177.0,4.0,13.0,1.0,2298.0,1.0,4.0,88.7,1.0,6.8,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.8,0.1,0.0,1.1,0.8,1.0,0.0,0.0,0.0,0.6,0.2,0.8,0.5,0.0,4,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
